id,idv,slug,version,required_game,required_game_version,required_modloader,required_modloader_version,required_runtime,required_runtime_version,url_modpack,url_modpack_version,
107,6501,ftb-presents-integration-by-parts-dx,1.0.1,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6501,
107,6502,ftb-presents-integration-by-parts-dx,1.0.2,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6502,
107,6505,ftb-presents-integration-by-parts-dx,1.0.3,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6505,
107,6507,ftb-presents-integration-by-parts-dx,1.1.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6507,
107,6555,ftb-presents-integration-by-parts-dx,1.1.1,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6555,
107,6558,ftb-presents-integration-by-parts-dx,1.2.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6558,
107,6564,ftb-presents-integration-by-parts-dx,1.3.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6564,
107,6569,ftb-presents-integration-by-parts-dx,1.4.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6569,
107,6572,ftb-presents-integration-by-parts-dx,1.5.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6572,
107,6579,ftb-presents-integration-by-parts-dx,1.6.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6579,
107,6590,ftb-presents-integration-by-parts-dx,1.7.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6590,
107,6595,ftb-presents-integration-by-parts-dx,1.8.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6595,
107,6655,ftb-presents-integration-by-parts-dx,1.9.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6655,
107,6663,ftb-presents-integration-by-parts-dx,1.10.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6663,
107,6669,ftb-presents-integration-by-parts-dx,1.11.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6669,
107,6679,ftb-presents-integration-by-parts-dx,1.12.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6679,
107,6692,ftb-presents-integration-by-parts-dx,1.13.0,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6692,
107,6693,ftb-presents-integration-by-parts-dx,1.13.1,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/6693,
107,11339,ftb-presents-integration-by-parts-dx,1.13.2,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/11339,
107,11640,ftb-presents-integration-by-parts-dx,1.13.3,minecraft,1.16.5,forge,36.2.39,java,11.0.19+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107,https://api.feed-the-beast.com/v1/modpacks/public/modpack/107/11640,
108,6658,ftb-university-119,1.0.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6658,
108,6664,ftb-university-119,1.1.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6664,
108,6665,ftb-university-119,1.1.1,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6665,
108,6680,ftb-university-119,1.2.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6680,
108,6939,ftb-university-119,1.3.0,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6939,
108,6940,ftb-university-119,1.3.1,minecraft,1.19.2,forge,43.2.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/6940,
108,11686,ftb-university-119,1.4.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/11686,
108,11687,ftb-university-119,1.4.1,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/11687,
108,11697,ftb-university-119,1.4.2,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/11697,
108,12168,ftb-university-119,1.5.0,minecraft,1.19.2,forge,43.3.5,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108,https://api.feed-the-beast.com/v1/modpacks/public/modpack/108/12168,
109,6508,ftb-unstable-120-fabric,1.0.0,minecraft,1.20.1,fabric,0.14.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109/6508,
109,6556,ftb-unstable-120-fabric,1.1.0,minecraft,1.20.1,fabric,0.14.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109/6556,
109,6565,ftb-unstable-120-fabric,1.2.0,minecraft,1.20.1,fabric,0.14.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109/6565,
109,6571,ftb-unstable-120-fabric,1.3.0,minecraft,1.20.1,fabric,0.14.21,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109,https://api.feed-the-beast.com/v1/modpacks/public/modpack/109/6571,
110,6509,ftb-unstable-120-forge,1.0.0,minecraft,1.20.1,forge,47.0.3,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6509,
110,6557,ftb-unstable-120-forge,1.1.0,minecraft,1.20.1,forge,47.0.19,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6557,
110,6566,ftb-unstable-120-forge,1.2.0,minecraft,1.20.1,forge,47.0.34,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6566,
110,6568,ftb-unstable-120-forge,1.3.0,minecraft,1.20.1,forge,47.1.0,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6568,
110,6574,ftb-unstable-120-forge,1.4.0,minecraft,1.20.1,forge,47.1.28,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6574,
110,6593,ftb-unstable-120-forge,1.5.0,minecraft,1.20.1,forge,47.1.3,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110,https://api.feed-the-beast.com/v1/modpacks/public/modpack/110/6593,
111,12406,ftb-interactions-remastered,1.0.1,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12406,
111,12411,ftb-interactions-remastered,1.1.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12411,
111,12449,ftb-interactions-remastered,1.2.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12449,
111,12490,ftb-interactions-remastered,1.3.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12490,
111,12531,ftb-interactions-remastered,1.4.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12531,
111,12539,ftb-interactions-remastered,1.5.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12539,
111,12544,ftb-interactions-remastered,1.6.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12544,
111,12554,ftb-interactions-remastered,1.7.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12554,
111,12590,ftb-interactions-remastered,1.9.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/12590,
111,100000,ftb-interactions-remastered,1.10.0,minecraft,1.12.2,forge,14.23.5.2860,java,8.0.392+8,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111,https://api.feed-the-beast.com/v1/modpacks/public/modpack/111/100000,
114,6677,ftb-presents-abepack,1.0.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6677,
114,6681,ftb-presents-abepack,1.0.1,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6681,
114,6682,ftb-presents-abepack,1.0.2,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6682,
114,6683,ftb-presents-abepack,1.0.3,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6683,
114,6685,ftb-presents-abepack,1.0.4,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6685,
114,6687,ftb-presents-abepack,1.0.5,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6687,
114,6691,ftb-presents-abepack,1.0.6,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6691,
114,6924,ftb-presents-abepack,1.0.7,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6924,
114,6926,ftb-presents-abepack,1.0.8,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6926,
114,6929,ftb-presents-abepack,1.0.9,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6929,
114,6930,ftb-presents-abepack,1.1.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6930,
114,6931,ftb-presents-abepack,1.1.1,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6931,
114,6934,ftb-presents-abepack,1.2.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6934,
114,6938,ftb-presents-abepack,1.3.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6938,
114,6941,ftb-presents-abepack,1.4.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6941,
114,6956,ftb-presents-abepack,1.5.0,minecraft,1.19.2,forge,43.2.23,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/6956,
114,12147,ftb-presents-abepack,1.6.0,minecraft,1.19.2,forge,43.3.8,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114,https://api.feed-the-beast.com/v1/modpacks/public/modpack/114/12147,
115,11417,ftb-arcanum-institute,1.0.0,minecraft,1.18.2,forge,40.2.10,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115/11417,
115,11426,ftb-arcanum-institute,1.1.0,minecraft,1.18.2,forge,40.2.10,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115/11426,
115,11459,ftb-arcanum-institute,1.2.0,minecraft,1.18.2,forge,40.2.10,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115/11459,
115,11512,ftb-arcanum-institute,1.3.0,minecraft,1.18.2,forge,40.2.10,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115/11512,
115,11936,ftb-arcanum-institute,1.4.0,minecraft,1.18.2,forge,40.2.10,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115,https://api.feed-the-beast.com/v1/modpacks/public/modpack/115/11936,
117,11691,ftb-skies-expert,1.0.0,minecraft,1.19.2,forge,43.3.7,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11691,
117,11692,ftb-skies-expert,1.0.1,minecraft,1.19.2,forge,43.3.7,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11692,
117,11693,ftb-skies-expert,1.0.2,minecraft,1.19.2,forge,43.3.8,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11693,
117,11695,ftb-skies-expert,1.0.3,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11695,
117,11701,ftb-skies-expert,1.1.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11701,
117,11729,ftb-skies-expert,1.2.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11729,
117,11730,ftb-skies-expert,1.2.1,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11730,
117,11733,ftb-skies-expert,1.2.2,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11733,
117,11738,ftb-skies-expert,1.3.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11738,
117,11739,ftb-skies-expert,1.3.1,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11739,
117,11740,ftb-skies-expert,1.3.2,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11740,
117,11742,ftb-skies-expert,1.3.3,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11742,
117,11752,ftb-skies-expert,1.4.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11752,
117,11753,ftb-skies-expert,1.4.1,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11753,
117,11766,ftb-skies-expert,1.5.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11766,
117,11780,ftb-skies-expert,1.6.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11780,
117,11786,ftb-skies-expert,1.7.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11786,
117,11911,ftb-skies-expert,1.8.0,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11911,
117,11927,ftb-skies-expert,1.8.1,minecraft,1.19.2,forge,43.3.8,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/11927,
117,12253,ftb-skies-expert,1.9.0,minecraft,1.19.2,forge,43.4.2,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/12253,
117,12425,ftb-skies-expert,1.9.1,minecraft,1.19.2,forge,43.4.2,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/12425,
117,100003,ftb-skies-expert,1.10.0,minecraft,1.19.2,forge,43.4.5,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/100003,
117,100015,ftb-skies-expert,1.10.1,minecraft,1.19.2,forge,43.4.5,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/100015,
117,100016,ftb-skies-expert,1.10.2,minecraft,1.19.2,forge,43.4.5,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/100016,
117,100017,ftb-skies-expert,1.11.0,minecraft,1.19.2,forge,43.4.5,java,17.0.10+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117,https://api.feed-the-beast.com/v1/modpacks/public/modpack/117/100017,
119,6935,ftb-presents-direwolf20-120,1.0.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6935,
119,6937,ftb-presents-direwolf20-120,1.0.1,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6937,
119,6942,ftb-presents-direwolf20-120,1.1.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6942,
119,6945,ftb-presents-direwolf20-120,1.2.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6945,
119,6957,ftb-presents-direwolf20-120,1.3.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6957,
119,6960,ftb-presents-direwolf20-120,1.3.1,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6960,
119,6968,ftb-presents-direwolf20-120,1.4.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/6968,
119,11327,ftb-presents-direwolf20-120,1.5.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11327,
119,11330,ftb-presents-direwolf20-120,1.6.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11330,
119,11338,ftb-presents-direwolf20-120,1.7.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11338,
119,11393,ftb-presents-direwolf20-120,1.8.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11393,
119,11431,ftb-presents-direwolf20-120,1.9.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11431,
119,11441,ftb-presents-direwolf20-120,1.9.1,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11441,
119,11469,ftb-presents-direwolf20-120,1.10.0,minecraft,1.20.1,neoforge,47.1.76,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11469,
119,11557,ftb-presents-direwolf20-120,1.11.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11557,
119,11605,ftb-presents-direwolf20-120,1.12.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11605,
119,11614,ftb-presents-direwolf20-120,1.12.1,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/11614,
119,12132,ftb-presents-direwolf20-120,1.13.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/12132,
119,12135,ftb-presents-direwolf20-120,1.13.1,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/12135,
119,12172,ftb-presents-direwolf20-120,1.14.0,minecraft,1.20.1,neoforge,47.1.84,java,17.0.7+7,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119,https://api.feed-the-beast.com/v1/modpacks/public/modpack/119/12172,
